,职位ID,职位名,薪资范围,公司ID,公司名,职位链接,发布时间,猎头名称,猎头ID,工作经验,公司主页,公司描述,岗位亮点
384,8356955,产品经理,8k-12k,261246,武汉金策略信息科技有限公司,https://www.lagou.com/jobs/8356955.html?show=18e8073f7d404fca98852914081537ff,2021-05-10,,,经验3-5年 / 大专,https://www.lagou.com/gongsi/v1/eb90421e15fd88b57642e10d09112f2624fb0f291027b76d.html,移动互联网 / 未融资 / 50-150人,“五险一金 周末双休 管理规范 领导好”
385,8513820,php开发工程师,9k-15k,69297,楚天新媒,https://www.lagou.com/jobs/8513820.html?show=18e8073f7d404fca98852914081537ff,2021-05-31,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/3d1e5e07841bdd9f3bf53851bfcd12fba3a9cc8b884e61c4.html,移动互联网 / 未融资 / 15-50人,“国企性质高新技术公司”
386,7949003,后端开发工程师,15k-30k,6542,小红书,https://www.lagou.com/jobs/7949003.html?show=18e8073f7d404fca98852914081537ff,2021-05-27,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/38febc6c78d5fbd003aff1b586e4ad2bf51b78870e255b1d.html,"电商平台,内容社区 / D轮及以上 / 500-2000人",“互联网大厂 发展前景 企业文化开放”
387,3305164,前端开发工程师,7k-12k,23506,SendCloud,https://www.lagou.com/jobs/3305164.html?show=18e8073f7d404fca98852914081537ff,2021-05-06,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/f8e15f1d475cc6950aa6128e5d748896d30b57a0542de0f8.html,"移动互联网,企业服务 / A轮 / 50-150人",“全额六险一金， 餐补， 双休，带薪年假”
388,8924286,APP／API自动化测试- 实习生,4k-5k,111139,NIO蔚来,https://www.lagou.com/jobs/8924286.html?show=18e8073f7d404fca98852914081537ff,2021-06-07,,,经验在校/应届 / 本科,https://www.lagou.com/gongsi/v1/0e6e7bcf53d4032eb99c71856d43cfe37e249e52f2971548.html,新能源汽车制造 / 上市公司 / 2000人以上,“发展前景好”
389,8924259,APP自动化测试- 实习生,4k-5k,111139,NIO蔚来,https://www.lagou.com/jobs/8924259.html?show=18e8073f7d404fca98852914081537ff,2021-06-07,,,经验在校/应届 / 本科,https://www.lagou.com/gongsi/v1/4f1dbef7fee6fbf203e8e7cdaa3cacd1a2464e400b064824.html,新能源汽车制造 / 上市公司 / 2000人以上,“发展前景好”
390,7985720,java开发工程师,15k-25k,120283824,北京鼎邺科技有限公司,https://www.lagou.com/jobs/7985720.html?show=18e8073f7d404fca98852914081537ff,2021-06-07,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/fc6929e94d2921672b5bbf2602b0b52c74539bfc1ab7755a5f9955b08448f154.html,"在线教育,教育｜培训 / 未融资 / 15-50人",“与国际大牛一起工作，调薪快”
391,5387380,Golang开发,9k-18k,314094,云转传媒,https://www.lagou.com/jobs/5387380.html?show=18e8073f7d404fca98852914081537ff,2021-06-04,,,经验不限 / 大专,https://www.lagou.com/gongsi/v1/3b52f59f9b480f5280b7a6f8647848737adee49e5136871e.html,"数据服务,移动互联网 / 天使轮 / 50-150人",“区块链开发”
392,6879680,云平台运维工程师（安全管理方向）,15k-22k,133894,楚天云,https://www.lagou.com/jobs/6879680.html?show=18e8073f7d404fca98852914081537ff,2021-06-03,,,经验不限 / 不限,https://www.lagou.com/gongsi/v1/95be24d64c16457625195b4145ef9e756a7aa1db99a7bf37.html,移动互联网 / 未融资 / 15-50人,“薪酬福利好，办公环境佳”
393,6879630,数据开发工程师（数据事业部）,15k-22k,133894,楚天云,https://www.lagou.com/jobs/6879630.html?show=18e8073f7d404fca98852914081537ff,2021-06-03,,,经验不限 / 不限,https://www.lagou.com/gongsi/v1/c82d1f3f503182abd80664eecaa323e1a2a3ba350ea5c511.html,移动互联网 / 未融资 / 15-50人,“薪酬福利好，办公环境佳”
394,8298917,数据开发工程师,13k-25k,171273,兴业数金,https://www.lagou.com/jobs/8298917.html?show=18e8073f7d404fca98852914081537ff,2021-05-25,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/e82c91d9dc3ce79fc1c28b48cd44c2a1adc7720e3f83490e.html,科技金融 / 不需要融资 / 500-2000人,“科技金融”
395,8384204,数据分析师,15k-29k,171273,兴业数金,https://www.lagou.com/jobs/8384204.html?show=18e8073f7d404fca98852914081537ff,2021-05-25,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/f8602c92d56890a217634c8d8fc8285789089baaa757c640.html,科技金融 / 不需要融资 / 500-2000人,“数据分析”
396,8813572,web测试工程师,15k-22k,122733889,骋月企业管理咨询,https://www.lagou.com/jobs/8813572.html?show=18e8073f7d404fca98852914081537ff,2021-06-10,,,经验5-10年 / 本科,https://www.lagou.com/gongsi/v1/4dd076202e4da8d2657dcb288df331174f1f36ef5d230379096c29fb2d3c53cc.html,IT技术服务｜咨询 / 不需要融资 / 15-50人,“稳定、加班少”
397,8402167,实习人工智能算法工程师,5k-6k,378183,找道科技,https://www.lagou.com/jobs/8402167.html?show=18e8073f7d404fca98852914081537ff,2021-05-06,,,经验不限 / 本科,https://www.lagou.com/gongsi/v1/31a9742cdb8e101831050f209b4b91bb6f9849284a09fd3d.html,"人工智能,软件开发 / 未融资 / 15-50人",“弹性工作 周末双休 公司重点项目 五险一金”
398,8157186,自动化测试,8k-12k,100583,烽火,https://www.lagou.com/jobs/8157186.html?show=18e8073f7d404fca98852914081537ff,2021-05-25,,,经验不限 / 本科,https://www.lagou.com/gongsi/v1/766b691f0ac70f88ad7bd4122f1bc0115200572d616a7760.html,"移动互联网,数据服务 / 上市公司 / 2000人以上",“技术成长快”
399,7772639,中级测试工程师,10k-15k,15185,1药网,https://www.lagou.com/jobs/7772639.html?show=18e8073f7d404fca98852914081537ff,2021-05-14,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/379e3df6aa856426ef845b42d300e2add0ac16c631199afd.html,电商平台 / 上市公司 / 500-2000人,“公司稳定，团队积极”
400,8923199,前端开发工程师,7k-11k,123454565,IOTOS,https://www.lagou.com/jobs/8923199.html?show=18e8073f7d404fca98852914081537ff,2021-06-04,,,经验1-3年 / 大专,https://www.lagou.com/gongsi/v1/12b6a60f2e852e277da586a4b01fdb7aef5aa077327bbc417d680c83deb87f0f.html,"物联网,工具类产品 / 未融资 / 15-50人",“弹性上班”
401,8401020,人工智能算法工程师,12k-20k,378183,找道科技,https://www.lagou.com/jobs/8401020.html?show=18e8073f7d404fca98852914081537ff,2021-05-06,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/c08373d06a5fa31b87de64d6d6527ac56bdd578112039309.html,"人工智能,软件开发 / 未融资 / 15-50人",“弹性工作 周末双休 公司重点项目 五险一金”
402,8269653,前端开发工程师,12k-15k,122582992,长江日报全媒体,https://www.lagou.com/jobs/8269653.html?show=18e8073f7d404fca98852914081537ff,2021-06-09,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/95404097d43acbaa6b072b9245e8fc621490d1a9905f37bc7240baef8a38834b.html,"文化传媒,新媒体 / 不需要融资 / 50-150人",“公司为长江日报报业集团全资子公司”
403,8892278,软件测试工程师,8k-13k,61865,武汉新迪,https://www.lagou.com/jobs/8892278.html?show=18e8073f7d404fca98852914081537ff,2021-06-09,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/8797475acf23a9c52eb0bdc1d050ec1016a1f667c26b5927.html,移动互联网 / 不需要融资 / 150-500人,“五险一金 双休 年终奖 员工团建 高温补贴”
404,8778380,诚聘优秀英语翻译文书撰稿人,4k-8k,123175540,巴巴去哪电子商务,https://www.lagou.com/jobs/8778380.html?show=18e8073f7d404fca98852914081537ff,2021-06-04,,,经验在校/应届 / 本科,https://www.lagou.com/gongsi/v1/d29a70cc03c1f2811a9db9e9d0a569d81a2d058b1c6ba7124d64d40fbc0b6956.html,"在线教育,服务业,电商平台 / 未融资 / 50-150人",“薪资高，结算快，对于自身学习帮助非常大”
405,7777720,前端开发工程师,7k-10k,121887734,柏明顿软件,https://www.lagou.com/jobs/7777720.html?show=18e8073f7d404fca98852914081537ff,2021-05-25,,,经验不限 / 大专,https://www.lagou.com/gongsi/v1/34e312ed8b3db6fe7385444a86d92806a9cd6362924ad3e648dc8be9f0e1f843.html,企业服务 / 未融资 / 15-50人,“不提倡加班、大牛、资深专家”
406,8948201,c++工程师,10k-18k,123001024,亿聘世纪,https://www.lagou.com/jobs/8948201.html?show=18e8073f7d404fca98852914081537ff,2021-06-08,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/b47fa9c61dfaf9ac8205079ebd65e4acb30ecf40db09636b26ba77fe91c05123.html,"工具类产品,数据服务｜咨询,专业服务｜咨询 / 未融资 / 150-500人",“上汽子公司武汉中海庭（猎头职位）”
407,8950503,java开发工程师,10k-20k,122135844,科锐国际人力资源,https://www.lagou.com/jobs/8950503.html?show=18e8073f7d404fca98852914081537ff,2021-06-09,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/7efd5fe3aebf14680efa951596772fa9a9561a0b16e85785197cfdba975ef011.html,企业服务 / B轮 / 50-150人,“双休 不加班”
408,8575312,测试开发工程师,10k-13k,122800338,云庭启帆,https://www.lagou.com/jobs/8575312.html?show=18e8073f7d404fca98852914081537ff,2021-06-03,,,经验5-10年 / 本科,https://www.lagou.com/gongsi/v1/3bf88b610deadf75211b84b4c53bdabdaca22bf901c2b90089c62bb96c1deb32.html,IT技术服务｜咨询 / 未融资 / 50-150人,“双休 五险一金 晋升平台 每日下午茶 13薪”
409,8694145,前端开发工程师,9k-12k,164764,世联评估,https://www.lagou.com/jobs/8694145.html?show=18e8073f7d404fca98852914081537ff,2021-06-10,,,经验5-10年 / 本科,https://www.lagou.com/gongsi/v1/3ba39831895c1568f1f083f17f9dcf9b239266fd5774c5b7.html,数据服务 / 不需要融资 / 500-2000人,“六险一金，探亲假，年度体检，员工福利游”
410,8371899,.net软件开发工程师,8k-13k,415184,空间公司,https://www.lagou.com/jobs/8371899.html?show=18e8073f7d404fca98852914081537ff,2021-06-07,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/c07e187850de0ec4c5c7fefdacaa3bb71e990cef57a96544.html,"软件服务｜咨询,人工智能服务 / 不需要融资 / 150-500人",“五险一金 工会福利 定期体检 午餐补助”
411,8955972,数据运营分析师,40k-70k,120598593,添楚瀚才传媒,https://www.lagou.com/jobs/8955972.html?show=18e8073f7d404fca98852914081537ff,2021-06-09,,,经验5-10年 / 本科,https://www.lagou.com/gongsi/v1/b979776250b694fb8841576180c2272414fec2208f9186f7cc3747faa95c4c22.html,"工具类产品,IT技术服务｜咨询,专业服务｜咨询 / 未融资 / 150-500人",“六险一金、带薪休假、上市公司、薪资可观”
412,8950279,腾讯云Paas测试开发工程师,11k-20k,122049964,大瀚,https://www.lagou.com/jobs/8950279.html?show=18e8073f7d404fca98852914081537ff,2021-06-09,,,经验不限 / 本科,https://www.lagou.com/gongsi/v1/9d4f2d2bd502bcd55eca4bae8066c9cad04cba7b62b3583ce537a3f6180ea3a9.html,企业服务 / 未融资 / 500-2000人,“腾讯子公司编制非外包 16薪发展空间大”
413,7726282,前端工程师,8k-15k,113336,存健康,https://www.lagou.com/jobs/7726282.html?show=18e8073f7d404fca98852914081537ff,2021-06-09,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/a1100a0000103e4cc39ac1389736e60b9fa80818143fbc66.html,"移动互联网,医疗丨健康 / C轮 / 50-150人",“内部晋升 五险一金 绩效奖金 节日福利 团建”
414,8682880,高级后端开发工程师-抖音支付,25k-50k,62,字节跳动,https://www.lagou.com/jobs/8682880.html?show=18e8073f7d404fca98852914081537ff,06:08发布,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/2de2d6ce6b8d505c9d373a5016ef8b98.html,"内容资讯,短视频 / D轮及以上 / 2000人以上","“下午茶,六险一金,股票期权,团队氛围好”"
415,8292645,客户服务,4k-8k,62,字节跳动,https://www.lagou.com/jobs/8292645.html?show=18e8073f7d404fca98852914081537ff,05:59发布,,,经验不限 / 大专,https://www.lagou.com/gongsi/v1/f7687649083bb959c50a48e853f7d101.html,"内容资讯,短视频 / D轮及以上 / 2000人以上","“团队氛围好,晋升空间大,带薪休假”"
416,7871024,系统架构师,20k-35k,28807,森果,https://www.lagou.com/jobs/7871024.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验5-10年 / 本科,https://www.lagou.com/gongsi/v1/c4e3adb46be218c95c19bfbd88f0766b1d2fe6c340bedfc7.html,IT技术服务｜咨询 / 天使轮 / 50-150人,“行业top，团队年轻，自主研发，待遇丰厚”
417,8576725,高级数据开发工程师,15k-25k,28807,森果,https://www.lagou.com/jobs/8576725.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/fc0e1c2266617dd6738c7c420decc2b3349438942a3aae03.html,IT技术服务｜咨询 / 天使轮 / 50-150人,“技术大牛，项目奖金，自主研发，提供mac”
418,8705671,安全产品交付工程师,15k-25k,451,腾讯,https://www.lagou.com/jobs/8705671.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/55a67850200cb5ce371106b6bb45df7b.html,"游戏,社交媒体,音频｜视频媒体 / 上市公司 / 2000人以上",“发展前景、团队实力”
419,7734164,golang 后台开发工程师（腾讯云研发子公司）,23k-34k,451,腾讯,https://www.lagou.com/jobs/7734164.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/849e404b6c847051b05daab24b190967.html,"游戏,社交媒体,音频｜视频媒体 / 上市公司 / 2000人以上",“知名互联网平台、业务发展前景好”
420,8679283,c++软件工程师,20k-30k,7835,金山办公软件,https://www.lagou.com/jobs/8679283.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/f4075c8a756c2b12338183586dbaff59441ff1834cd29e40.html,"工具类产品,软件服务｜咨询 / 上市公司 / 2000人以上",“14薪 全额社保公积金 年度旅游 带薪病假”
421,8679300,运维开发工程师,20k-30k,7835,金山办公软件,https://www.lagou.com/jobs/8679300.html?show=18e8073f7d404fca98852914081537ff,1天前发布,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/63f2fbaca51b4ea7d775d81843ec87417f561cfcc61c0907.html,"工具类产品,软件服务｜咨询 / 上市公司 / 2000人以上",“年终奖 全额社保公积金 带薪病假 年度旅游”
422,8118220,数据分析师 (MJ000385),10k-20k,37236,斗鱼直播,https://www.lagou.com/jobs/8118220.html?show=18e8073f7d404fca98852914081537ff,2021-06-03,,,经验不限 / 本科,https://www.lagou.com/gongsi/v1/5f51e12d5363c94c7b460694bda5d6abbc98bf95a83f24ec.html,MCN｜直播平台 / 上市公司 / 2000人以上,“发展平台 晋升机会”
423,6988937,高级算法工程师 (MJ000160),25k-40k,37236,斗鱼直播,https://www.lagou.com/jobs/6988937.html?show=18e8073f7d404fca98852914081537ff,2021-06-03,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/43920d9170c8588f81b4d67085109a72b8af42a6572d122f.html,MCN｜直播平台 / 上市公司 / 2000人以上,“大平台”
424,8539130,智能化产品开发岗,10k-20k,67217,招商证券,https://www.lagou.com/jobs/8539130.html?show=18e8073f7d404fca98852914081537ff,2021-05-25,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/515eb4e81a362348e982c4c49b9cbc4f641d608228ad259d.html,金融业 / 上市公司 / 2000人以上,“金融科技 数智前沿 职位晋升 绩效奖金 上市”
425,8514274,Linux系统工程师-虚拟化及云计算方向,10k-20k,117939606,东云睿连,https://www.lagou.com/jobs/8514274.html?show=18e8073f7d404fca98852914081537ff,2021-05-25,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/b57ffc401d2605a99fe8fdc5881f31a7f35117722767fc3a47b03650e0bd6f10.html,人工智能服务 / 不需要融资 / 15-50人,“五险一金 年终奖金 弹性工作”
426,8331533,AI算法工程师（数据分析与推荐方向）,10k-20k,117939606,东云睿连,https://www.lagou.com/jobs/8331533.html?show=18e8073f7d404fca98852914081537ff,2021-05-25,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/04d24c5827193643438bdb64adb2e42989c8da088e9c859107d88288187ed1c9.html,人工智能服务 / 不需要融资 / 15-50人,“五险一金 年终奖金 弹性工作”
427,8247311,数据开发工程师（数据平台方向）,10k-20k,67217,招商证券,https://www.lagou.com/jobs/8247311.html?show=18e8073f7d404fca98852914081537ff,2021-04-20,,,经验1-3年 / 本科,https://www.lagou.com/gongsi/v1/b39e3c58406723272ba20565df0fbd7aef73fcf1098fd063.html,金融业 / 上市公司 / 2000人以上,“金融科技”
428,8967920,感知算法工程师,15k-25k,121847946,金磁石,https://www.lagou.com/jobs/8967920.html?show=18e8073f7d404fca98852914081537ff,2021-06-11,,,经验5-10年 / 硕士,https://www.lagou.com/gongsi/v1/f35f089397ec9e9b88ca55e56a4f75ed8286148db1a5b4977d378ccbe4d88a9e.html,企业服务 / 不需要融资 / 50-150人,“【上汽子公司武汉中海庭】感知算法工程师”
429,8966502,感知算法工程师,15k-25k,121847946,金磁石,https://www.lagou.com/jobs/8966502.html?show=18e8073f7d404fca98852914081537ff,2021-06-11,,,经验3-5年 / 硕士,https://www.lagou.com/gongsi/v1/8e38fcac6fa004f5298cdd10c400cf53919257a324c72def4c2b1af1d92d66da.html,企业服务 / 不需要融资 / 50-150人,“【上汽子公司武汉中海庭】感知算法工程师”
430,8962677,云行业测试开发工程师,15k-25k,121855772,新大瀚人力资源管理,https://www.lagou.com/jobs/8962677.html?show=18e8073f7d404fca98852914081537ff,2021-06-10,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/b2fbfd7e5f2b8194b3037129e934843d38eea9c298b22b77fd68ea824f692678.html,其他 / 不需要融资 / 2000人以上,“朝九晚六、周末双休、大平台”
431,8962624,专项测试工程师,15k-25k,121855772,新大瀚人力资源管理,https://www.lagou.com/jobs/8962624.html?show=18e8073f7d404fca98852914081537ff,2021-06-10,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/3abdc6c459a10f1c02732b1d98111ab26d415414ff0c637dcc0152e531fc63e3.html,其他 / 不需要融资 / 2000人以上,“朝九晚六、周末双休、大平台”
432,8355940,数据分析师,8k-10k,122252618,医普茂云,https://www.lagou.com/jobs/8355940.html?show=18e8073f7d404fca98852914081537ff,2021-06-09,,,经验3-5年 / 本科,https://www.lagou.com/gongsi/v1/1c91495ba66ccf5868cfec9cbf946907ad39a67eda16f3e8bf136a73534b7e80.html,企业服务 / 未融资 / 150-500人,“入职购买五险，全勤，加班补贴，住房补贴等”
433,6879704,云平台运维工程师 （应用运维方向）,15k-22k,133894,楚天云,https://www.lagou.com/jobs/6879704.html?show=18e8073f7d404fca98852914081537ff,2021-06-03,,,经验不限 / 不限,https://www.lagou.com/gongsi/v1/d3573286c1a5f16b72a28ce061758e7ffc9ccf9c85838d0a.html,移动互联网 / 未融资 / 15-50人,“薪酬福利好，办公环境佳”
434,6879714,云平台运维工程师 （平台运维方向）,15k-22k,133894,楚天云,https://www.lagou.com/jobs/6879714.html?show=18e8073f7d404fca98852914081537ff,2021-06-03,,,经验不限 / 不限,https://www.lagou.com/gongsi/v1/ab59d1a62617213f19d095fd22ff9a3e2a463021a3b32de2.html,移动互联网 / 未融资 / 15-50人,“薪酬福利好，办公环境佳”
